ID,Overspeed,Highspeedbrake,Harshacceleration,Harshdeceleration,Kilo,Fuel,Brakes,Range,Speed,RPM,Accelerator pedal position,Engine fuel rate,ID,Date,Overspeed,Highspeedbrake,Harshacceleration,Harshdeceleration,Kilo,Fuel,Brakes,Range,Speed,RPM,Accelerator pedal position,Engine fuel rate
,,,,,,,,,,,,,14807408523,2018/7/3,0,0,3,2,256.1,41.1,108,1.917484408,18.84737203,915.5933908,17.07701149,7.419324713
,,,,,,,,,,,,,14807408523,2018/7/4,0,1,2,2,307.18,55.94,68,1.996522504,22.40219018,911.7121923,18.42626026,8.402461899
,,,,,,,,,,,,,14807408523,2018/7/5,0,0,2,2,224.29,37.52,27,1.725091122,17.86909774,948.1814433,22.63010309,9.604845361
,,,,,,,,,,,,,14807408523,2018/7/6,0,0,3,4,290.56,52.58,33,1.996194989,22.22737548,984.9684615,23.26306028,9.98374613
,,,,,,,,,,,,,14807408523,2018/7/7,0,0,0,0,241.55,39.44,109,1.838207242,18.43347798,911.0785597,19.68344371,8.28410596
,,,,,,,,,,,,,14807408523,2018/7/8,0,0,0,0,263.78,47.77,34,1.995251846,22.30484211,1002.768421,24.00210896,10.49516696
,,,,,,,,,,,,,14807412304,2018/7/3,0,5,22,22,708.31,211.41,84,6.390761285,59.04114983,975.59375,36.27,19.1516875
,,,,,,,,,,,,,14807412304,2018/7/4,2,15,48,45,907.66,283.66,129,5.316897628,58.50572302,950.1131519,33.70503401,18.12460317
,,,,,,,,,,,,,14807412304,2018/7/5,4,10,14,12,411.24,132.37,126,3.43159602,47.2961244,934.6431049,28.48291414,16.09371206
,,,,,,,,,,,,,14807412304,2018/7/6,0,19,26,26,981.54,324.83,159,8.570789507,65.10606821,1023.364732,41.04712248,22.13836695
,,,,,,,,,,,,,14807412304,2018/7/7,0,4,12,15,374.27,110.63,100,3.094485852,46.5558042,896.1312625,30.81362725,15.21402806
,,,,,,,,,,,,,14807412304,2018/7/8,0,7,9,11,660.46,197.72,111,5.703311393,56.33874844,979.7470277,30.41981506,17.04857992
,,,,,,,,,,,,,14807414034,2018/7/3,0,0,5,6,47.78,6.64,65,0.302153528,17.213,1197.838542,25.575,5.092447917
,,,,,,,,,,,,,14807414034,2018/7/4,0,0,29,28,413.3,55.37,231,1.704419241,46.17074275,1385.275704,25.51172233,6.912148003
,,,,,,,,,,,,,14807414034,2018/7/5,0,0,2,1,14.1,2.26,40,0.076232886,5.505872093,876.5299145,12.08205128,2.497863248
,,,,,,,,,,,,,14807414034,2018/7/6,0,0,27,34,219.75,31.86,360,0.721389327,26.8625349,1149.200327,21.62878168,4.107072772
,,,,,,,,,,,,,14807414034,2018/7/7,0,0,29,31,130.82,18.4,304,0.371064967,25.50259956,1141.030303,21.00936639,4.47637741
,,,,,,,,,,,,,14807414034,2018/7/8,0,0,0,0,0,0,0,0.000450584,0,0,0,0
,,,,,,,,,,,,,14807415293,2018/7/3,0,5,18,18,358.26,121.3,478,3.138823166,41.80708747,1014.963714,25.36819637,16.2047492
,,,,,,,,,,,,,14807415293,2018/7/4,0,4,50,53,883.24,295.27,1144,4.429353067,40.44413451,937.6463458,18.61404635,12.94322638
,,,,,,,,,,,,,14807415293,2018/7/5,0,10,59,64,896.08,342.1,1032,5.852645623,45.94639427,1014.054854,25.69692186,16.78918706
,,,,,,,,,,,,,14807415293,2018/7/6,0,0,26,18,426.17,147.86,460,3.732317647,41.9894958,967.3621575,23.89315068,15.98347603
,,,,,,,,,,,,,14807415293,2018/7/7,0,0,68,59,1084.13,374.95,1034,4.397168615,47.33671326,983.7421794,22.61395669,15.56277071
,,,,,,,,,,,,,14807415293,2018/7/8,0,19,44,41,740.74,282.73,860,3.71174972,42.62880219,953.6567742,23.46666667,15.31664516
,,,,,,,,,,,,,14807415834,2018/7/3,150,57,34,34,1377.39,457.8,320,9.813408542,67.94960231,1209.370033,29.50696318,22.08025884
,,,,,,,,,,,,,14807415834,2018/7/4,0,0,3,3,38.94,14.03,53,0.274766534,11.27787234,820.634981,9.601520913,7.26026616
,,,,,,,,,,,,,14807415834,2018/7/5,0,0,0,0,0,0.64,0,0.000221633,0,590.1428571,0,3.214285714
,,,,,,,,,,,,,14807415834,2018/7/6,0,0,0,0,14.51,9.03,18,0.047046113,4.495440181,729.8451883,5.119665272,4.85334728
,,,,,,,,,,,,,14807415834,2018/7/7,0,5,4,3,94.03,42.47,26,0.683131685,25.82371869,1019.996795,22.31794872,17.60416667
,,,,,,,,,,,,,14807415834,2018/7/8,17,18,23,17,1280.11,494.73,160,10.84861445,70.0303838,1328.732443,35.1777682,26.17643257
,,,,,,,,,,,,,14807416731,2018/7/3,4,23,26,22,540.69,142.56,403,4.459472829,54.91358025,1060.621138,24.46341463,14.43052846
,,,,,,,,,,,,,14807416731,2018/7/4,18,27,14,12,549.16,144.35,269,4.565989041,55.35017065,1086.255796,26.29304482,15.26943586
,,,,,,,,,,,,,14807416731,2018/7/5,7,20,32,22,540.4,159.46,364,4.459562035,52.918637,1056.950153,28.02116564,16.1773773
,,,,,,,,,,,,,14807416731,2018/7/6,30,22,15,18,552.76,154.5,295,4.56678182,58.26470588,1126.798126,29.85417376,17.17930153
,,,,,,,,,,,,,14807416731,2018/7/7,0,25,17,14,541.5,160.24,423,4.459483089,54.01573677,1033.462227,27.85233645,16.12207944
,,,,,,,,,,,,,14807416731,2018/7/8,17,20,26,20,554.72,147.77,312,4.566627008,57.60425844,1122.128079,29.0591133,15.92668309
,,,,,,,,,,,,,14807416827,2018/7/3,0,0,2,4,144.55,45.99,11,1.185781592,52.24404762,1136.907609,24.15072464,20.47192029
,,,,,,,,,,,,,14807416827,2018/7/4,0,2,14,13,549.13,191.49,85,5.210525733,38.36510687,1180.424974,31.14655704,23.35272354
,,,,,,,,,,,,,14807416827,2018/7/5,0,4,14,11,845.26,287.96,315,4.86922012,55.20195972,1089.775843,26.96786517,19.72724719
,,,,,,,,,,,,,14807416827,2018/7/6,0,0,0,0,1.19,5.64,10,0.00284683,0.292114695,501.1568627,0.501960784,1.765196078
,,,,,,,,,,,,,14807416827,2018/7/7,0,4,10,4,290.96,69.74,181,2.376816242,39.9795479,1021.103196,14.5379494,11.3385486
,,,,,,,,,,,,,14807416827,2018/7/8,0,0,0,0,0,0.47,0,0.000157724,0,308.3333333,0,1.534615385
,,,,,,,,,,,,,14807421160,2018/7/3,0,0,0,2,17.75,4.62,24,0.112808783,6.67740625,756.8582677,9.902362205,4.740551181
,,,,,,,,,,,,,14807421160,2018/7/4,0,0,13,12,770.67,161.34,92,3.162017357,53.62708359,1089.773312,31.46881029,12.80829582
,,,,,,,,,,,,,14807421160,2018/7/5,0,0,0,0,71.75,17.4,24,0.534758476,21.27264339,900.9954751,21.83167421,9.518778281
,,,,,,,,,,,,,14807421160,2018/7/6,0,2,10,12,833.39,186.8,103,3.161825009,57.08381702,1147.38848,35.26001225,14.56653399
,,,,,,,,,,,,,14807421160,2018/7/7,0,0,0,0,5.01,1.76,7,0.035443468,2.08829932,602.725,3.76,2.933
,,,,,,,,,,,,,14807421160,2018/7/8,0,0,10,6,710.74,158.46,183,3.217923515,49.26634279,1065.435434,29.77816594,12.26281971
,,,,,,,,,,,,,14807421835,2018/7/3,0,3,16,16,470.49,72.76,100,1.989413378,46.58727711,1052.61674,23.12281938,8.469207048
,,,,,,,,,,,,,14807421835,2018/7/4,0,3,16,22,464.78,70.37,127,1.989170488,47.28257576,1034.698975,22.55582479,8.425209692
,,,,,,,,,,,,,14807421835,2018/7/5,0,2,14,14,486.63,79.63,97,1.989548877,50.06765139,1113.521306,25.88685403,9.867271079
,,,,,,,,,,,,,14807421835,2018/7/6,0,0,1,3,455.04,69.67,62,1.989528947,47.36088608,1078.585126,23.90233863,8.741487371
,,,,,,,,,,,,,14807421835,2018/7/7,0,0,0,0,480.91,72.96,90,1.989552603,48.57532072,1018.610261,23.46462646,8.753645365
,,,,,,,,,,,,,14807421835,2018/7/8,0,0,0,0,293.44,45.02,63,1.989570769,42.20515012,996.1628533,21.77604307,8.143539704
,,,,,,,,,,,,,14807426497,2018/7/3,15,69,41,53,1200.15,326.1,335,8.517783576,63.5211558,997.9894201,19.00094044,16.44137931
,,,,,,,,,,,,,14807426497,2018/7/4,19,126,47,55,1187.68,309.61,343,8.485545927,62.81035901,995.6947368,17.53037594,15.2737406
,,,,,,,,,,,,,14807426497,2018/7/5,0,60,34,32,1199.54,335.58,315,8.50312077,62.21363888,988.8551642,19.29244163,17.0089632
,,,,,,,,,,,,,14807426497,2018/7/6,4,76,41,33,1205.68,308.37,305,8.485472221,65.30700522,995.817083,18.33730862,15.88940371
,,,,,,,,,,,,,14807426497,2018/7/7,3,56,45,50,1151.89,317.1,430,8.250292684,61.36413835,981.7757353,18.4251634,16.31062092
,,,,,,,,,,,,,14807426497,2018/7/8,2,60,26,32,1218.06,314.26,225,8.485443394,66.83799244,1008.354457,19.23514998,16.83751584
,,,,,,,,,,,,,14807426637,2018/7/3,0,0,23,35,128.69,41.08,756,0.122499852,9.947677837,763.8378041,7.522645041,3.424422957
,,,,,,,,,,,,,14807426637,2018/7/4,0,0,33,25,150.78,46.17,863.5,0.135284001,11.20294785,793.7435142,8.451650943,3.705041274
,,,,,,,,,,,,,14807426637,2018/7/5,0,0,19,13,134.21,44.29,866,0.031912258,9.963478261,759.7813073,8.62748931,3.452565669
,,,,,,,,,,,,,14807426637,2018/7/6,0,0,40,41,181.39,53.51,1023,0.132789413,12.75514512,814.3049724,10.0638674,3.885939227
,,,,,,,,,,,,,14807426637,2018/7/7,0,0,29,34,179.54,52.45,970.5,0.133777967,12.34884937,808.3875,9.029782609,3.653668478
,,,,,,,,,,,,,14807426637,2018/7/8,0,0,38,34,215.55,62.71,954,0.121280514,14.49234694,841.963964,11.00837308,4.302305246
,,,,,,,,,,,,,14807426648,2018/7/3,0,0,0,0,0,0,0,0.002212909,0,0,0,0
,,,,,,,,,,,,,14807426648,2018/7/4,0,0,0,0,0,0,0,0.000471208,0,0,0,0
,,,,,,,,,,,,,14807426648,2018/7/5,0,0,0,0,0,0,0,0.000463312,0,0,0,0
,,,,,,,,,,,,,14807426648,2018/7/6,0,0,0,0,0,0,0,0.000715137,0,0,0,0
,,,,,,,,,,,,,14807426648,2018/7/7,0,0,34,43,324.94,42.58,144,2.853870567,47.48609885,1580.134515,41.75182482,7.313607925
,,,,,,,,,,,,,14807426648,2018/7/8,0,0,67,66,166.93,23.3,144,0.924193374,31.24251025,1279.858216,26.26629108,4.576713615
,,,,,,,,,,,,,14807426658,2018/7/3,0,3,16,15,663.02,239.76,682,1.060582202,47.6943654,1160.589628,22.60551559,17.02083333
,,,,,,,,,,,,,14807426658,2018/7/4,2,10,23,15,761.58,271.81,847,1.061083529,48.36862745,1176.26222,22.69002037,17.04162424
,,,,,,,,,,,,,14807426658,2018/7/5,0,0,2,0,43.94,13.75,23,0.302762881,12.79104478,695.4205776,8.258483755,6.352707581
,,,,,,,,,,,,,14807426658,2018/7/6,0,1,7,7,347.06,140.81,316,1.06105296,38.54611872,1111.355249,23.32895016,18.11330859
,,,,,,,,,,,,,14807426658,2018/7/7,2,5,5,8,344.63,128.81,274,1.058285182,39.90697674,1120.292404,22.14401665,16.75416233
,,,,,,,,,,,,,14807426658,2018/7/8,0,12,7,8,165.54,77.82,279,0.80802917,29.85343709,1055.421182,21.33596059,16.11075534
,,,,,,,,,,,,,14807426721,2018/7/3,0,0,39,46,106.27,74.5,224.5,0.035213849,14.5883447,1003.532881,20.51416949,9.624542373
,,,,,,,,,,,,,14807426721,2018/7/4,0,0,2,1,11.27,4.32,26,0.082678488,6.836419753,846.3865979,15.73608247,7.53556701
,,,,,,,,,,,,,14807426721,2018/7/5,0,0,3,1,10.26,5,24.5,0.075465655,6.002840909,741.4467213,15.44918033,7.242213115
,,,,,,,,,,,,,14807426721,2018/7/6,0,0,28,27,86.65,39.54,175,0.13586989,19.97677262,1108.051555,25.03436989,11.43649755
,,,,,,,,,,,,,14807426721,2018/7/7,0,0,40,52,174.94,81.93,359,0.139757075,24.28884591,1060.731541,24.6190681,11.26960573
,,,,,,,,,,,,,14807426721,2018/7/8,0,0,7,12,54.38,29.91,118,0.041239237,16.4403183,918.7020725,19.39965458,9.205699482
,,,,,,,,,,,,,14807426805,2018/7/3,0,0,65,47,134.9,17.91,210,0.455843225,30.07157666,1396.684917,25.42107438,4.319163223
,,,,,,,,,,,,,14807426805,2018/7/4,0,0,201,194,586.66,71.07,602,2.110334836,46.31562337,1600.268359,34.02165821,5.584686971
,,,,,,,,,,,,,14807426805,2018/7/5,0,0,141,120,200.5,26.89,407,0.626461139,30.72371124,1431.696537,25.01330401,4.216052776
,,,,,,,,,,,,,14807426805,2018/7/6,0,0,60,60,624.56,77.93,197,2.202305905,45.9228903,1578.374169,34.96296296,5.882621083
,,,,,,,,,,,,,14807426805,2018/7/7,0,0,38,31,137.27,19.03,179,0.472037963,27.81044156,1422.104995,24.96839959,4.19587156
,,,,,,,,,,,,,14807426805,2018/7/8,0,0,0,0,0,0,0,0.000732651,0,0,0,0
,,,,,,,,,,,,,14807426828,2018/7/3,0,0,0,0,0,0,0,0.000198497,0,0,0,0
,,,,,,,,,,,,,14807426828,2018/7/4,0,0,0,0,0,0,0,0.000231683,0,0,0,0
,,,,,,,,,,,,,14807426828,2018/7/5,0,0,22,21,207.58,44.27,251,1.803980152,26.70714286,1090.854399,18.81437423,7.30086741
,,,,,,,,,,,,,14807426828,2018/7/6,0,0,21,18,276.91,62.53,422,2.165116109,27.74610592,1146.631718,19.11400881,7.353700441
,,,,,,,,,,,,,14807426828,2018/7/7,0,0,0,0,0,0,0,0.000208396,0,0,0,0
,,,,,,,,,,,,,14807426828,2018/7/8,0,0,0,0,0,0,0,0.000185348,0,0,0,0
,,,,,,,,,,,,,14807426837,2018/7/3,1,8,34,30,573.3,203.11,408,4.626113552,50.80383091,1064.757948,24.54248555,19.74057081
,,,,,,,,,,,,,14807426837,2018/7/4,0,0,0,0,2.91,3.31,7,0.012885538,0.893034826,554.5880829,1.247668394,2.187305699
,,,,,,,,,,,,,14807426837,2018/7/5,0,0,6,9,54.12,23.35,143,0.334029301,12.25865209,783.101173,8.517302053,8.010703812
,,,,,,,,,,,,,14807426837,2018/7/6,6,9,16,15,563.02,208.37,304,4.389183614,53.48293391,1082.723439,26.7432279,21.18475264
,,,,,,,,,,,,,14807426837,2018/7/7,0,0,0,0,0,0,0,0.000380875,0,0,0,0
,,,,,,,,,,,,,14807426837,2018/7/8,0,0,0,0,0,0,0,0.000399059,0,0,0,0
,,,,,,,,,,,,,14807426872,2018/7/3,0,0,15,10,38.98,6.02,110,0.115480822,10.1803619,1101.425,16.6225,3.1471875
,,,,,,,,,,,,,14807426872,2018/7/4,0,0,0,0,0,0,0,0.000668929,0,0,0,0
,,,,,,,,,,,,,14807426872,2018/7/5,0,0,0,0,0,0,0,0.000352745,0,0,0,0
,,,,,,,,,,,,,14807426872,2018/7/6,0,0,59,59,727.11,104.28,202,6.548733633,55.15101307,1686.146335,42.16802755,8.068396458
,,,,,,,,,,,,,14807426872,2018/7/7,0,0,5,7,345.14,49.71,242,2.65734701,41.08184211,1490.659598,34.89702381,6.229278274
,,,,,,,,,,,,,14807426872,2018/7/8,0,0,0,0,288.99,43.23,152,2.099335161,38.36678466,1420.901626,29.91869919,5.870894309
,,,,,,,,,,,,,14807426927,2018/7/3,0,0,87,96,134.62,66.74,318.5,0.168167929,23.84257075,1150.190415,24.55539936,12.33051118
,,,,,,,,,,,,,14807426927,2018/7/4,0,0,77,77,163.36,72.1,486,0.195093069,27.28484108,1167.330113,27.16562292,13.55552965
,,,,,,,,,,,,,14807426927,2018/7/5,0,0,61,36,177.37,75.43,453,0.195992437,24.07257618,1103.557932,23.00011884,11.40843731
,,,,,,,,,,,,,14807426927,2018/7/6,0,0,53,46,121.52,51.68,338,0.232787381,23.51263538,1112.017423,23.28265802,11.50275527
,,,,,,,,,,,,,14807426927,2018/7/7,0,0,86,79,190.65,86.52,378,0.235396431,26.93605292,1171.489202,25.61895621,12.70815837
,,,,,,,,,,,,,14807426927,2018/7/8,0,0,160,153,261.84,124.89,578.5,0.143631457,30.60685805,1252.489162,29.6830346,14.60125052
,,,,,,,,,,,,,14807427005,2018/7/3,0,0,27,29,211.37,98.04,487,0.669670549,25.99850635,1065.598906,24.59158249,12.19490741
,,,,,,,,,,,,,14807427005,2018/7/4,0,0,28,34,220.87,98.28,361,0.775140525,25.3862543,1043.684392,24.10742158,12.26587605
,,,,,,,,,,,,,14807427005,2018/7/5,0,0,13,15,210.19,82.96,399,0.73656024,29.75845865,1035.895311,25.90359869,12.91030534
,,,,,,,,,,,,,14807427005,2018/7/6,0,0,0,0,27.85,11.61,84,0.101584729,6.646869984,631.9316038,4.483962264,3.638443396
,,,,,,,,,,,,,14807427005,2018/7/7,0,0,0,0,0,0.15,0,0.000563568,0,484.1875,0,2.9125
,,,,,,,,,,,,,14807427005,2018/7/8,0,0,0,0,0.03,0.27,0,0.000833262,0,468.9,0,2.843333333
,,,,,,,,,,,,,14807427041,2018/7/3,0,0,4,12,90.67,14.18,180,0.303685909,18.14459665,914.525974,17.05714286,8.383225108
,,,,,,,,,,,,,14807427041,2018/7/4,0,0,8,7,149.65,39.12,288,0.278294939,19.4884654,879.9280488,16.25512195,8.678902439
,,,,,,,,,,,,,14807427041,2018/7/5,0,0,0,0,30.13,6.06,63,0.21515568,9.323834197,864.9141104,11.45276074,8.97392638
,,,,,,,,,,,,,14807427041,2018/7/6,0,0,0,0,0,0,0,0.000675625,0,0,0,0
,,,,,,,,,,,,,14807427041,2018/7/7,0,0,0,0,25.39,7.06,69,0.195719343,9.531722054,914.7196262,12.78504673,7.473364486
,,,,,,,,,,,,,14807427041,2018/7/8,0,0,0,0,13.47,3.54,35,0.053602948,5.024242424,703.4516129,6.741935484,4.343145161
,,,,,,,,,,,,,14807427208,2018/7/3,0,0,0,6,62.15,19.52,362,0.119271515,7.119673617,698.103272,3.532515337,2.540695297
,,,,,,,,,,,,,14807427208,2018/7/4,0,0,5,4,72.78,23.97,438.5,0.032005355,7.017777778,700.226066,3.308125503,2.530651649
,,,,,,,,,,,,,14807427208,2018/7/5,0,0,4,2,80.68,22.93,500.5,0.034619866,7.525849335,692.5798722,3.345367412,2.407348243
,,,,,,,,,,,,,14807427208,2018/7/6,0,0,6,10,127.16,32.19,734,0.128944297,10.66934404,721.2494654,4.628652887,2.806597718
,,,,,,,,,,,,,14807427208,2018/7/7,0,0,3,3,152.08,36.72,839,0.137841471,11.61797066,755.5218228,5.529910141,2.9771181
,,,,,,,,,,,,,14807427208,2018/7/8,0,0,0,0,154.12,39,713.5,0.121155591,11.87288666,776.3952412,5.523066755,3.223892928
,,,,,,,,,,,,,14807427246,2018/7/3,0,0,79,74,90.64,16.71,351.5,0.190976821,22.73056211,1317.203357,20.90554254,3.893169399
,,,,,,,,,,,,,14807427246,2018/7/4,1,0,79,84,148.31,26.81,383,0.306451718,27.33102898,1301.928756,23.54764668,4.43243069
,,,,,,,,,,,,,14807427246,2018/7/5,2,0,108,124,172.04,29.05,471,0.421745629,28.56909406,1345.029255,21.60617021,4.194946809
,,,,,,,,,,,,,14807427246,2018/7/6,0,0,94,92,152.74,25.89,544.5,0.345107082,24.07827933,1373.527391,20.07650882,3.55954039
,,,,,,,,,,,,,14807427246,2018/7/7,0,0,0,0,135.74,20.09,385.5,0.294804872,26.09901124,1409.313875,21.81124694,3.790831296
,,,,,,,,,,,,,14807427246,2018/7/8,0,0,0,0,160.77,26.4,464,0.31979615,24.40686108,1443.395309,21.75240275,3.714101831
,,,,,,,,,,,,,14807427248,2018/7/3,0,0,74,68,101.32,13.88,133,0.388497347,34.54882353,1538.487857,34.41028571,5.829571429
,,,,,,,,,,,,,14807427248,2018/7/4,0,0,81,63,101.65,14.25,109,0.388545249,32.39595287,1491.974457,29.76551724,5.164303959
,,,,,,,,,,,,,14807427248,2018/7/5,0,0,61,59,101.53,14.08,117,0.388392993,31.77005599,1560.967297,32.59360465,5.510973837
,,,,,,,,,,,,,14807427248,2018/7/6,0,0,37,36,101.67,13.68,90,0.388532823,35.17461538,1501.010782,34.12938005,5.924932615
,,,,,,,,,,,,,14807427248,2018/7/7,0,0,0,0,101.96,14.46,107,0.388609196,32.05141949,1479.93557,33.15275168,5.72147651
,,,,,,,,,,,,,14807427248,2018/7/8,0,0,0,0,61.68,9.64,65,0.388403442,28.37078488,1452.293621,35.14296435,5.856003752
,,,,,,,,,,,,,14807427315,2018/7/3,0,0,22,9,129.69,65.37,109,0.367902083,24.2998776,1190.604502,27.35755627,15.16406752
,,,,,,,,,,,,,14807427315,2018/7/4,0,0,25,23,179.63,87.09,183,0.377132215,27.5618508,1169.691176,26.22036199,14.42302036
,,,,,,,,,,,,,14807427315,2018/7/5,0,0,70,69,492.83,296.85,488,0.490543626,29.57178751,1194.549689,30.27986847,16.72959445
,,,,,,,,,,,,,14807427315,2018/7/6,0,0,69,65,401.13,228.27,647,0.581735737,25.49778672,1155.819801,26.42236951,14.8246686
,,,,,,,,,,,,,14807427315,2018/7/7,0,0,35,36,268.66,135.23,259,0.559261627,29.19832985,1227.364559,28.45964091,15.28692428
,,,,,,,,,,,,,14807427315,2018/7/8,0,0,1,2,283.75,170.75,377,0.54933246,26.90130152,1155.833239,28.70441676,15.98570215
,,,,,,,,,,,,,14807427402,2018/7/3,0,0,19,18,44.95,16.7,141.5,0.032199927,9.24784217,904.0468278,11.52567976,5.076435045
,,,,,,,,,,,,,14807427402,2018/7/4,0,0,0,0,0,0.24,0,0.000252295,0,827.125,6.5,2.278125
,,,,,,,,,,,,,14807427402,2018/7/5,0,0,8,12,58.33,21.48,179,0.031831933,8.306205493,844.8125701,8.526150393,3.759090909
,,,,,,,,,,,,,14807427402,2018/7/6,0,0,14,12,43.77,16.14,141,0.029927376,8.751219512,893.038864,11.22989537,4.541704036
,,,,,,,,,,,,,14807427402,2018/7/7,0,0,0,0,1.73,0.95,5,0.007595516,1.241877256,905.9787234,11.51489362,5.265957447
,,,,,,,,,,,,,14807427402,2018/7/8,0,0,0,0,0.02,3.24,0,0.000323957,0.016587678,699.4513274,0.83539823,1.697566372
,,,,,,,,,,,,,14807427854,2018/7/3,0,0,4,22,87.85,42.3,235,0.112845482,16.16304348,955.6150278,15.78107607,9.624768089
,,,,,,,,,,,,,14807427854,2018/7/4,0,0,16,11,86.73,42.21,227,0.11280452,16.92979943,968.1537698,16.82142857,10.18402778
,,,,,,,,,,,,,14807427854,2018/7/5,0,0,14,10,88.49,46.07,255,0.112863328,17.34357542,984.4552381,17.93980952,10.57447619
,,,,,,,,,,,,,14807427854,2018/7/6,0,0,11,10,87.46,43.17,183.5,0.11349502,17.092827,962.4090909,16.80541586,10.12504836
,,,,,,,,,,,,,14807427854,2018/7/7,0,0,26,22,146.29,74.5,383,0.112871197,19.50730282,959.3508671,17.15560694,10.19277457
,,,,,,,,,,,,,14807427854,2018/7/8,0,0,23,28,205.71,105.46,571,0.112856798,20.55145929,992.8034043,18.44119149,10.74097872
,,,,,,,,,,,,,14807427886,2018/7/3,3,39,42,33,847.01,292.84,1514,6.732598895,47.44941472,1089.954351,20.07595371,15.29074153
,,,,,,,,,,,,,14807427886,2018/7/4,0,0,2,2,0,0,134,0.291122216,17.49372385,855.5416667,11.30757576,9.417045455
,,,,,,,,,,,,,14807427886,2018/7/5,0,0,0,0,0,0,0,0.000251462,0,0,0,0
,,,,,,,,,,,,,14807427886,2018/7/6,0,0,4,3,141.66,47.35,314,0.488641578,20.11398355,825.1137371,9.289217134,8.222156573
,,,,,,,,,,,,,14807427886,2018/7/7,0,0,0,0,0,0,0,0.000247887,0,0,0,0
,,,,,,,,,,,,,14807427886,2018/7/8,1,24,39,17,802.62,308.33,1151,6.266588085,51.32492432,1140.605071,27.21380031,20.51986409
,,,,,,,,,,,,,14807427897,2018/7/3,0,0,66,40,247.85,127.97,425,0.231805439,24.42338494,1322.803438,26.9982808,12.35011461
,,,,,,,,,,,,,14807427897,2018/7/4,0,0,53,58,306.52,154.66,469,0.534820956,27.63802083,1342.773464,28.57162011,13.89553073
,,,,,,,,,,,,,14807427897,2018/7/5,0,0,30,30,200.96,115.79,250,0.411121043,22.04043646,1141.70022,25.43133236,13.263653
,,,,,,,,,,,,,14807427897,2018/7/6,0,0,77,89,333.18,184.64,543,0.53861955,27.42072409,1337.760084,30.35121951,15.36721388
,,,,,,,,,,,,,14807427897,2018/7/7,0,0,27,26,178.73,99.94,240,0.388928199,21.41748942,1213.336105,23.69849565,11.74556611
,,,,,,,,,,,,,14807427897,2018/7/8,0,0,31,18,185.72,101.15,252,0.388601995,23.30385965,1279.498447,26.55590062,12.80555124
,,,,,,,,,,,,,14807427919,2018/7/3,0,0,17,14,95.72,53.2,177.5,0.12437747,16.46522782,1116.267367,24.34119548,13.27019386
,,,,,,,,,,,,,14807427919,2018/7/4,0,0,9,15,94.46,51.35,277,0.124610502,15.37184595,1054.614019,22.22953271,12.43056075
,,,,,,,,,,,,,14807427919,2018/7/5,0,0,17,13,94.09,50.81,264,0.121967522,16.80153649,1121.466192,22.35516014,12.3022242
,,,,,,,,,,,,,14807427919,2018/7/6,0,0,14,7,92.28,51.67,176,0.119868407,14.4499382,1057.979417,23.09914237,12.76963979
,,,,,,,,,,,,,14807427919,2018/7/7,0,0,16,18,150.33,81.77,442,0.12343198,18.92012448,1125.154762,26.51375661,14.75747354
,,,,,,,,,,,,,14807427919,2018/7/8,0,0,26,42,212.22,114.98,482.5,0.121962589,23.05384615,1098.951147,24.09549703,13.40734919
,,,,,,,,,,,,,14807427932,2018/7/3,0,0,8,10,251.06,54.24,394,2.0552032,33.55579632,1048.179487,18.20134953,8.846221323
,,,,,,,,,,,,,14807427932,2018/7/4,0,7,17,22,785.36,202.5,254,5.508468305,57.24512055,1156.487523,29.75800365,15.41606817
,,,,,,,,,,,,,14807427932,2018/7/5,0,0,5,2,100.73,28.92,67,0.764231606,27.06285714,1017.856467,25.5873817,13.24637224
,,,,,,,,,,,,,14807427932,2018/7/6,0,1,20,23,597.75,124.55,232,4.946950525,51.67002882,1149.238381,25.73269231,12.62183494
,,,,,,,,,,,,,14807427932,2018/7/7,0,0,4,3,78.46,18.33,101,0.344234391,18.10526316,926.0935754,14.10055866,6.666899441
,,,,,,,,,,,,,14807427932,2018/7/8,0,0,28,16,368.48,87.72,668,2.956444191,37.34889435,1056.498618,19.21437788,9.212396313
,,,,,,,,,,,,,14807427994,2018/7/3,0,0,19,14,282.32,74.47,212,2.397919393,36.88548865,1126.874244,23.19613059,12.05677146
,,,,,,,,,,,,,14807427994,2018/7/4,0,0,0,0,0.42,0.71,1,0.001656142,0.165517241,510.4016393,3.468852459,1.952459016
,,,,,,,,,,,,,14807427994,2018/7/5,0,0,6,3,70.05,15.75,79,0.309049747,18.84108527,993.5830565,15.3833887,7.490697674
,,,,,,,,,,,,,14807427994,2018/7/6,0,0,0,0,0,0,0,0.00189765,0,0,0,0
,,,,,,,,,,,,,14807427994,2018/7/7,0,0,0,0,0.09,0.18,0,0.001246179,0.048,436,0.909090909,1.818181818
,,,,,,,,,,,,,14807427994,2018/7/8,0,0,0,0,0.16,0.38,0,0.000887717,0.071146245,372.5,4.810526316,2.121052632
,,,,,,,,,,,,,14807428018,2018/7/3,0,0,11,17,481.03,104.31,298,3.371235547,36.26249247,1089.906129,17.17832258,8.076354839
,,,,,,,,,,,,,14807428018,2018/7/4,0,0,0,0,2.01,0.82,8.5,0.014051705,0.889705882,586.4117647,3.929411765,2.891176471
,,,,,,,,,,,,,14807428018,2018/7/5,0,0,0,0,2.82,1.24,5.5,0.01646885,1.206666667,398.4938272,2.913580247,2.244444444
